DATE (MM/DD/YYYY),HOUR-MST,Avg Avg Wind Speed @ 80m [m/s]
7/27/2011,0,3.3057
7/27/2011,1,5.7328
7/27/2011,2,4.2583
7/27/2011,3,3.0728
7/27/2011,4,2.3371
7/27/2011,5,1.3143
7/27/2011,6,3.1099
7/27/2011,7,2.9217
7/27/2011,8,1.5611
7/27/2011,9,1.5573
7/27/2011,10,2.5263
7/27/2011,11,3.3482
7/27/2011,12,2.6694
7/27/2011,13,3.5490
7/27/2011,14,2.1547
7/27/2011,15,2.9845
7/27/2011,16,2.3086
7/27/2011,17,6.8916
7/27/2011,18,6.6239
7/27/2011,19,6.3696
7/27/2011,20,4.0097
7/27/2011,21,5.1391
7/27/2011,22,3.2215
7/27/2011,23,3.6404
7/28/2011,0,2.7737
7/28/2011,1,2.6080
7/28/2011,2,4.0249
7/28/2011,3,5.2499
7/28/2011,4,3.2241
7/28/2011,5,3.8121
7/28/2011,6,4.9018
7/28/2011,7,4.4555
7/28/2011,8,3.0957
7/28/2011,9,2.1551
7/28/2011,10,1.9255
7/28/2011,11,2.9265
7/28/2011,12,2.7935
7/28/2011,13,3.6897
7/28/2011,14,3.0700
7/28/2011,15,2.3941
7/28/2011,16,2.2933
7/28/2011,17,2.0630
7/28/2011,18,0.9360
7/28/2011,19,1.3815
7/28/2011,20,2.8487
7/28/2011,21,1.7234
7/28/2011,22,2.3818
7/28/2011,23,2.0793
7/29/2011,0,2.3600
7/29/2011,1,1.0248
7/29/2011,2,0.9656
7/29/2011,3,1.3885
7/29/2011,4,2.0868
7/29/2011,5,1.8052
7/29/2011,6,1.9323
7/29/2011,7,1.5880
7/29/2011,8,2.0147
7/29/2011,9,2.0639
7/29/2011,10,2.1755
7/29/2011,11,3.2895
7/29/2011,12,3.5902
7/29/2011,13,3.7392
7/29/2011,14,3.3988
7/29/2011,15,2.3216
7/29/2011,16,3.4787
7/29/2011,17,4.1350
7/29/2011,18,5.5937
7/29/2011,19,2.8270
7/29/2011,20,3.4096
7/29/2011,21,3.0685
7/29/2011,22,1.6089
7/29/2011,23,1.7891
7/30/2011,0,4.1765
7/30/2011,1,3.6130
7/30/2011,2,4.6128
7/30/2011,3,3.5651
7/30/2011,4,2.8310
7/30/2011,5,0.8975
7/30/2011,6,0.9702
7/30/2011,7,0.9741
7/30/2011,8,1.1292
7/30/2011,9,1.1848
7/30/2011,10,2.7796
7/30/2011,11,2.6458
7/30/2011,12,4.0346
7/30/2011,13,3.4798
7/30/2011,14,3.5828
7/30/2011,15,3.2616
7/30/2011,16,2.4561
7/30/2011,17,2.2822
7/30/2011,18,1.6331
7/30/2011,19,2.5551
7/30/2011,20,7.2651
7/30/2011,21,5.5036
7/30/2011,22,5.2766
7/30/2011,23,3.0273
7/31/2011,0,2.4258
7/31/2011,1,2.8080
7/31/2011,2,2.3581
7/31/2011,3,2.6380
7/31/2011,4,2.1412
7/31/2011,5,2.3233
7/31/2011,6,2.4824
7/31/2011,7,1.6562
7/31/2011,8,2.2108
7/31/2011,9,1.9811
7/31/2011,10,1.6419
7/31/2011,11,1.8993
7/31/2011,12,2.0173
7/31/2011,13,2.1114
7/31/2011,14,1.8985
7/31/2011,15,2.3011
7/31/2011,16,2.2708
7/31/2011,17,1.9385
7/31/2011,18,3.4342
7/31/2011,19,6.3090
7/31/2011,20,8.1711
7/31/2011,21,9.5584
7/31/2011,22,6.4181
7/31/2011,23,6.0245
8/1/2011,0,8.4439
8/1/2011,1,8.8303
8/1/2011,2,9.9486
8/1/2011,3,10.4801
8/1/2011,4,10.1557
8/1/2011,5,11.4954
8/1/2011,6,11.1302
8/1/2011,7,9.4576
8/1/2011,8,7.0378
8/1/2011,9,5.1476
8/1/2011,10,6.2731
8/1/2011,11,7.2104
8/1/2011,12,6.2521
8/1/2011,13,5.5934
8/1/2011,14,5.3390
8/1/2011,15,7.6575
8/1/2011,16,7.7998
8/1/2011,17,6.1745
8/1/2011,18,4.8575
8/1/2011,19,5.6022
8/1/2011,20,4.8416
8/1/2011,21,7.4661
8/1/2011,22,5.4738
8/1/2011,23,4.5405
8/2/2011,0,5.1519
8/2/2011,1,4.8293
8/2/2011,2,4.8046
8/2/2011,3,4.8253
8/2/2011,4,4.6231
8/2/2011,5,1.8264
8/2/2011,6,5.2328
8/2/2011,7,7.2263
8/2/2011,8,6.3970
8/2/2011,9,7.1339
8/2/2011,10,5.7338
8/2/2011,11,4.3485
8/2/2011,12,2.4633
8/2/2011,13,2.7377
8/2/2011,14,2.8745
8/2/2011,15,6.0191
8/2/2011,16,3.4861
8/2/2011,17,3.2925
8/2/2011,18,5.0753
8/2/2011,19,6.2500
8/2/2011,20,4.7788
8/2/2011,21,5.0427
8/2/2011,22,4.5363
8/2/2011,23,2.0729
8/3/2011,0,1.8352
8/3/2011,1,1.9000
8/3/2011,2,2.4138
8/3/2011,3,2.0666
8/3/2011,4,2.0092
8/3/2011,5,3.3009
8/3/2011,6,3.4263
8/3/2011,7,2.9163
8/3/2011,8,1.1895
8/3/2011,9,1.5027
8/3/2011,10,2.4076
8/3/2011,11,4.1652
8/3/2011,12,3.8105
8/3/2011,13,4.1334
8/3/2011,14,2.5572
8/3/2011,15,2.2217
8/3/2011,16,4.1692
8/3/2011,17,4.0904
8/3/2011,18,3.1265
8/3/2011,19,4.1302
8/3/2011,20,4.2030
8/3/2011,21,1.3687
8/3/2011,22,3.7901
8/3/2011,23,1.3849
8/4/2011,0,8.4732
8/4/2011,1,6.7574
8/4/2011,2,3.0143
8/4/2011,3,4.8907
8/4/2011,4,4.1787
8/4/2011,5,2.0462
8/4/2011,6,3.3975
8/4/2011,7,0.9375
8/4/2011,8,2.7141
8/4/2011,9,4.1736
8/4/2011,10,4.1798
8/4/2011,11,4.6206
8/4/2011,12,5.4828
8/4/2011,13,5.6324
8/4/2011,14,6.3484
8/4/2011,15,8.4692
8/4/2011,16,7.1666
8/4/2011,17,7.7770
8/4/2011,18,8.4303
8/4/2011,19,6.3575
8/4/2011,20,2.8400
8/4/2011,21,1.2032
8/4/2011,22,5.7652
8/4/2011,23,7.0252
8/5/2011,0,7.2895
8/5/2011,1,5.1391
8/5/2011,2,4.2758
8/5/2011,3,3.5640
8/5/2011,4,3.7623
8/5/2011,5,1.7950
8/5/2011,6,0.9913
8/5/2011,7,0.7576
8/5/2011,8,1.1622
8/5/2011,9,1.4843
8/5/2011,10,2.2630
8/5/2011,11,3.3314
8/5/2011,12,4.0070
8/5/2011,13,3.7865
8/5/2011,14,3.6551
8/5/2011,15,3.8150
8/5/2011,16,4.4247
8/5/2011,17,3.9389
8/5/2011,18,2.8968
8/5/2011,19,7.8707
8/5/2011,20,9.5580
8/5/2011,21,6.4516
8/5/2011,22,2.1651
8/5/2011,23,2.6315
8/6/2011,0,4.5464
8/6/2011,1,4.9119
8/6/2011,2,7.7552
8/6/2011,3,6.1083
8/6/2011,4,4.0646
8/6/2011,5,5.0725
8/6/2011,6,4.0668
8/6/2011,7,2.5526
8/6/2011,8,4.9698
8/6/2011,9,7.5485
8/6/2011,10,5.0231
8/6/2011,11,4.9101
8/6/2011,12,5.5957
8/6/2011,13,3.1978
8/6/2011,14,3.4108
8/6/2011,15,3.9946
8/6/2011,16,2.4932
8/6/2011,17,5.4075
8/6/2011,18,2.1560
8/6/2011,19,3.1045
8/6/2011,20,1.4432
8/6/2011,21,1.1953
8/6/2011,22,1.5386
8/6/2011,23,3.9170
8/7/2011,0,4.2870
8/7/2011,1,2.2137
8/7/2011,2,1.5730
8/7/2011,3,2.5272
8/7/2011,4,0.9354
8/7/2011,5,2.0202
8/7/2011,6,2.9931
8/7/2011,7,1.1776
8/7/2011,8,1.2070
8/7/2011,9,2.7864
8/7/2011,10,3.7354
8/7/2011,11,8.3638
8/7/2011,12,8.7605
8/7/2011,13,4.6199
8/7/2011,14,4.8664
8/7/2011,15,3.4132
8/7/2011,16,2.5551
8/7/2011,17,2.3716
8/7/2011,18,1.6826
8/7/2011,19,6.6872
8/7/2011,20,8.3909
8/7/2011,21,8.3459
8/7/2011,22,8.1750
8/7/2011,23,8.5890
8/8/2011,0,8.8720
8/8/2011,1,8.7207
8/8/2011,2,9.1632
8/8/2011,3,4.6110
8/8/2011,4,4.9053
8/8/2011,5,1.7173
8/8/2011,6,2.2099
8/8/2011,7,2.1955
8/8/2011,8,2.3405
8/8/2011,9,3.3072
8/8/2011,10,5.3402
8/8/2011,11,8.0895
8/8/2011,12,5.1536
8/8/2011,13,6.3020
8/8/2011,14,4.0998
8/8/2011,15,3.5000
8/8/2011,16,3.5991
8/8/2011,17,4.2797
8/8/2011,18,6.0453
8/8/2011,19,2.3199
8/8/2011,20,1.0564
8/8/2011,21,5.7383
8/8/2011,22,2.4639
8/8/2011,23,2.3575
8/9/2011,0,2.7653
8/9/2011,1,2.8425
8/9/2011,2,3.0456
8/9/2011,3,2.5144
8/9/2011,4,3.2104
8/9/2011,5,4.2360
8/9/2011,6,4.2879
8/9/2011,7,1.5883
8/9/2011,8,1.1269
8/9/2011,9,1.4624
8/9/2011,10,2.1550
8/9/2011,11,2.7299
8/9/2011,12,3.8128
8/9/2011,13,4.6438
8/9/2011,14,3.3504
8/9/2011,15,3.7148
8/9/2011,16,2.4743
8/9/2011,17,2.6914
8/9/2011,18,6.3432
8/9/2011,19,5.6767
8/9/2011,20,3.0955
8/9/2011,21,5.3206
8/9/2011,22,7.2894
8/9/2011,23,7.2720
8/10/2011,0,5.2897
8/10/2011,1,3.5086
8/10/2011,2,1.6316
8/10/2011,3,0.9912
8/10/2011,4,2.0790
8/10/2011,5,2.8066
8/10/2011,6,3.3598
8/10/2011,7,2.2951
8/10/2011,8,1.1902
8/10/2011,9,2.5622
8/10/2011,10,4.7822
8/10/2011,11,4.7411
8/10/2011,12,3.9356
8/10/2011,13,2.9403
8/10/2011,14,2.5615
8/10/2011,15,3.6158
8/10/2011,16,3.0221
8/10/2011,17,5.4835
8/10/2011,18,3.7274
8/10/2011,19,3.2630
8/10/2011,20,3.7785
8/10/2011,21,3.6088
8/10/2011,22,2.6018
8/10/2011,23,2.0105
8/11/2011,0,1.5245
8/11/2011,1,2.7903
8/11/2011,2,0.7176
8/11/2011,3,1.2627
8/11/2011,4,1.1591
8/11/2011,5,0.9553
8/11/2011,6,2.6035
8/11/2011,7,2.4152
8/11/2011,8,1.6396
8/11/2011,9,1.7916
8/11/2011,10,2.6206
8/11/2011,11,3.6285
8/11/2011,12,3.9381
8/11/2011,13,4.0000
8/11/2011,14,2.8718
8/11/2011,15,7.7543
8/11/2011,16,4.7590
8/11/2011,17,2.8264
8/11/2011,18,5.3850
8/11/2011,19,5.9126
8/11/2011,20,9.2709
8/11/2011,21,8.2337
8/11/2011,22,7.1151
8/11/2011,23,6.2557
8/12/2011,0,7.4346
8/12/2011,1,7.3238
8/12/2011,2,3.3460
8/12/2011,3,3.2873
8/12/2011,4,7.3023
8/12/2011,5,6.7952
8/12/2011,6,2.7610
8/12/2011,7,1.1298
8/12/2011,8,2.0177
8/12/2011,9,2.4266
8/12/2011,10,3.0595
8/12/2011,11,2.2146
8/12/2011,12,2.4650
8/12/2011,13,2.9725
8/12/2011,14,3.2426
8/12/2011,15,3.1420
8/12/2011,16,3.0344
8/12/2011,17,2.3500
8/12/2011,18,2.2139
8/12/2011,19,1.0569
8/12/2011,20,2.7141
8/12/2011,21,1.4938
8/12/2011,22,3.0580
8/12/2011,23,3.4078
8/13/2011,0,3.8710
8/13/2011,1,6.1058
8/13/2011,2,6.3697
8/13/2011,3,3.5863
8/13/2011,4,6.0332
8/13/2011,5,3.9812
8/13/2011,6,4.1254
8/13/2011,7,2.8761
8/13/2011,8,3.0437
8/13/2011,9,2.1342
8/13/2011,10,2.1971
8/13/2011,11,3.3736
8/13/2011,12,2.9162
8/13/2011,13,3.6582
8/13/2011,14,3.7054
8/13/2011,15,3.6217
8/13/2011,16,3.4776
8/13/2011,17,3.5721
8/13/2011,18,4.1211
8/13/2011,19,4.6581
8/13/2011,20,4.1095
8/13/2011,21,2.7558
8/13/2011,22,1.5813
8/13/2011,23,2.5504
8/14/2011,0,1.7627
8/14/2011,1,3.6264
8/14/2011,2,3.3779
8/14/2011,3,3.9241
8/14/2011,4,2.7501
8/14/2011,5,1.2253
8/14/2011,6,2.4004
8/14/2011,7,3.1292
8/14/2011,8,3.8270
8/14/2011,9,6.0370
8/14/2011,10,5.8240
8/14/2011,11,2.9937
8/14/2011,12,2.2449
8/14/2011,13,2.6294
8/14/2011,14,4.6658
8/14/2011,15,6.6803
8/14/2011,16,8.9415
8/14/2011,17,6.1593
8/14/2011,18,7.1228
8/14/2011,19,7.0029
8/14/2011,20,7.3655
8/14/2011,21,2.1502
8/14/2011,22,3.6351
8/14/2011,23,4.8737
8/15/2011,0,2.1596
8/15/2011,1,4.3223
8/15/2011,2,5.1533
8/15/2011,3,3.7663
8/15/2011,4,4.5247
8/15/2011,5,7.1589
8/15/2011,6,6.1414
8/15/2011,7,6.8283
8/15/2011,8,7.5877
8/15/2011,9,6.7756
8/15/2011,10,6.2294
8/15/2011,11,3.4541
8/15/2011,12,3.2048
8/15/2011,13,3.9311
8/15/2011,14,3.3324
8/15/2011,15,1.7819
8/15/2011,16,2.6867
8/15/2011,17,3.5589
8/15/2011,18,4.1301
8/15/2011,19,4.0152
8/15/2011,20,3.8190
8/15/2011,21,3.2748
8/15/2011,22,1.1549
8/15/2011,23,6.1392
8/16/2011,0,8.2863
8/16/2011,1,2.9366
8/16/2011,2,1.9112
8/16/2011,3,4.0446
8/16/2011,4,5.9275
8/16/2011,5,2.7606
8/16/2011,6,3.7537
8/16/2011,7,2.7840
8/16/2011,8,3.0987
8/16/2011,9,4.6883
8/16/2011,10,4.1743
8/16/2011,11,1.8371
8/16/2011,12,1.8654
8/16/2011,13,1.8780
8/16/2011,14,2.2851
8/16/2011,15,3.3804
8/16/2011,16,4.7073
8/16/2011,17,3.1856
8/16/2011,18,6.2544
8/16/2011,19,8.5952
8/16/2011,20,4.4441
8/16/2011,21,1.7090
8/16/2011,22,1.6397
8/16/2011,23,2.8761
8/17/2011,0,4.4349
8/17/2011,1,2.5431
8/17/2011,2,3.8517
8/17/2011,3,1.7302
8/17/2011,4,3.4012
8/17/2011,5,1.5789
8/17/2011,6,2.1030
8/17/2011,7,1.9170
8/17/2011,8,1.7288
8/17/2011,9,1.9783
8/17/2011,10,3.7117
8/17/2011,11,2.4012
8/17/2011,12,2.3351
8/17/2011,13,3.5445
8/17/2011,14,3.2203
8/17/2011,15,2.1398
8/17/2011,16,2.1681
8/17/2011,17,2.7187
8/17/2011,18,3.4160
8/17/2011,19,1.4488
8/17/2011,20,1.2605
8/17/2011,21,2.1750
8/17/2011,22,4.1000
8/17/2011,23,2.8487
8/18/2011,0,4.1427
8/18/2011,1,5.1875
8/18/2011,2,5.2645
8/18/2011,3,5.5671
8/18/2011,4,6.3183
8/18/2011,5,8.1372
8/18/2011,6,5.8179
8/18/2011,7,2.5174
8/18/2011,8,0.6642
8/18/2011,9,1.0206
8/18/2011,10,3.2548
8/18/2011,11,4.0892
8/18/2011,12,2.7925
8/18/2011,13,5.3694
8/18/2011,14,7.6959
8/18/2011,15,5.9712
8/18/2011,16,6.0092
8/18/2011,17,5.1914
8/18/2011,18,5.6019
8/18/2011,19,5.5730
8/18/2011,20,5.8088
8/18/2011,21,3.1777
8/18/2011,22,2.3909
8/18/2011,23,4.7239
8/19/2011,0,5.7049
8/19/2011,1,4.7714
8/19/2011,2,8.2199
8/19/2011,3,10.4619
8/19/2011,4,10.5406
8/19/2011,5,4.9407
8/19/2011,6,3.3558
8/19/2011,7,3.4639
8/19/2011,8,5.8100
8/19/2011,9,5.8360
8/19/2011,10,5.0305
8/19/2011,11,3.9192
8/19/2011,12,4.5390
8/19/2011,13,5.5901
8/19/2011,14,3.5896
8/19/2011,15,3.1245
8/19/2011,16,6.0444
8/19/2011,17,13.0274
8/19/2011,18,10.9722
8/19/2011,19,8.3699
8/19/2011,20,4.6745
8/19/2011,21,1.8248
8/19/2011,22,7.0384
8/19/2011,23,4.7835
8/20/2011,0,4.0247
8/20/2011,1,2.0537
8/20/2011,2,4.5739
8/20/2011,3,5.1037
8/20/2011,4,3.8563
8/20/2011,5,2.8216
8/20/2011,6,2.1781
8/20/2011,7,4.0091
8/20/2011,8,3.6884
8/20/2011,9,3.5333
8/20/2011,10,3.5487
8/20/2011,11,3.1887
8/20/2011,12,2.9011
8/20/2011,13,2.5580
8/20/2011,14,2.5865
8/20/2011,15,2.5590
8/20/2011,16,2.4262
8/20/2011,17,2.5457
8/20/2011,18,1.7558
8/20/2011,19,2.8893
8/20/2011,20,4.1053
8/20/2011,21,5.1734
8/20/2011,22,6.1517
8/20/2011,23,4.6547
8/21/2011,0,1.5438
8/21/2011,1,2.3342
8/21/2011,2,3.1651
8/21/2011,3,2.8149
8/21/2011,4,2.8960
8/21/2011,5,0.6143
8/21/2011,6,1.0055
8/21/2011,7,1.5221
8/21/2011,8,0.7840
8/21/2011,9,1.4975
8/21/2011,10,1.6387
8/21/2011,11,2.8028
8/21/2011,12,2.2813
8/21/2011,13,1.6791
8/21/2011,14,1.2891
8/21/2011,15,6.3205
8/21/2011,16,7.6855
8/21/2011,17,7.9636
8/21/2011,18,9.0202
8/21/2011,19,4.2121
8/21/2011,20,3.3004
8/21/2011,21,2.8221
8/21/2011,22,2.3089
8/21/2011,23,5.0407
8/22/2011,0,5.6489
8/22/2011,1,2.5740
8/22/2011,2,4.7972
8/22/2011,3,5.6445
8/22/2011,4,5.9581
8/22/2011,5,3.6284
8/22/2011,6,4.3392
8/22/2011,7,2.7233
8/22/2011,8,1.8731
8/22/2011,9,2.2233
8/22/2011,10,3.4119
8/22/2011,11,3.1754
8/22/2011,12,2.5617
8/22/2011,13,2.5940
8/22/2011,14,2.6991
8/22/2011,15,2.9675
8/22/2011,16,3.1772
8/22/2011,17,1.3847
8/22/2011,18,4.5983
8/22/2011,19,4.7001
8/22/2011,20,4.2914
8/22/2011,21,6.2059
8/22/2011,22,5.6269
8/22/2011,23,4.4824
8/23/2011,0,1.1749
8/23/2011,1,6.2312
8/23/2011,2,8.8035
8/23/2011,3,9.4830
8/23/2011,4,9.0562
8/23/2011,5,10.7538
8/23/2011,6,8.0927
8/23/2011,7,4.3997
8/23/2011,8,4.7527
8/23/2011,9,5.2345
8/23/2011,10,6.4709
8/23/2011,11,5.8534
8/23/2011,12,6.4406
8/23/2011,13,6.5482
8/23/2011,14,4.1471
8/23/2011,15,2.6333
8/23/2011,16,3.7235
8/23/2011,17,2.4955
8/23/2011,18,2.2693
8/23/2011,19,1.0702
8/23/2011,20,1.5522
8/23/2011,21,2.4727
8/23/2011,22,4.1173
8/23/2011,23,4.2362
8/24/2011,0,4.0714
8/24/2011,1,5.6097
8/24/2011,2,6.6733
8/24/2011,3,6.5014
8/24/2011,4,4.7963
8/24/2011,5,3.7585
8/24/2011,6,4.0786
8/24/2011,7,3.4524
8/24/2011,8,2.2804
8/24/2011,9,2.6871
8/24/2011,10,3.4778
8/24/2011,11,3.1930
8/24/2011,12,4.7424
8/24/2011,13,3.3446
8/24/2011,14,2.2031
8/24/2011,15,4.2074
8/24/2011,16,4.8236
8/24/2011,17,8.2688
8/24/2011,18,5.8853
8/24/2011,19,6.8788
8/24/2011,20,6.0700
8/24/2011,21,2.5659
8/24/2011,22,2.2841
8/24/2011,23,3.6881
8/25/2011,0,2.6845
8/25/2011,1,2.1733
8/25/2011,2,2.0181
8/25/2011,3,1.3695
8/25/2011,4,2.4197
8/25/2011,5,1.3153
8/25/2011,6,2.2569
8/25/2011,7,1.8689
8/25/2011,8,1.0084
8/25/2011,9,1.5751
8/25/2011,10,1.3337
8/25/2011,11,2.2638
8/25/2011,12,2.7781
8/25/2011,13,4.1100
8/25/2011,14,3.0635
8/25/2011,15,2.9687
8/25/2011,16,4.5373
8/25/2011,17,4.4885
8/25/2011,18,6.9510
8/25/2011,19,10.9379
8/25/2011,20,8.3841
8/25/2011,21,7.4494
8/25/2011,22,6.6291
8/25/2011,23,3.3838
8/26/2011,0,3.3678
8/26/2011,1,3.9993
8/26/2011,2,3.6311
8/26/2011,3,4.1277
8/26/2011,4,3.7198
8/26/2011,5,3.9328
8/26/2011,6,3.1577
8/26/2011,7,1.7455
8/26/2011,8,1.4693
8/26/2011,9,2.1030
8/26/2011,10,2.5905
8/26/2011,11,3.2621
8/26/2011,12,3.0644
8/26/2011,13,1.8123
8/26/2011,14,2.0043
8/26/2011,15,2.0779
8/26/2011,16,2.9621
8/26/2011,17,3.0824
8/26/2011,18,5.1405
8/26/2011,19,3.6958
8/26/2011,20,2.4088
8/26/2011,21,2.5092
8/26/2011,22,2.2362
8/26/2011,23,1.1872
8/27/2011,0,2.9227
8/27/2011,1,0.9903
8/27/2011,2,1.9155
8/27/2011,3,3.1595
8/27/2011,4,4.6076
8/27/2011,5,4.1717
8/27/2011,6,3.3247
8/27/2011,7,1.3909
8/27/2011,8,1.1607
8/27/2011,9,1.8515
8/27/2011,10,2.0098
8/27/2011,11,2.8386
8/27/2011,12,3.5712
8/27/2011,13,3.3908
8/27/2011,14,3.2768
8/27/2011,15,5.2000
8/27/2011,16,5.3486
8/27/2011,17,4.1940
8/27/2011,18,6.9731
8/27/2011,19,7.5174
8/27/2011,20,5.5713
8/27/2011,21,3.3935
8/27/2011,22,6.0192
8/27/2011,23,6.7065
8/28/2011,0,4.1755
8/28/2011,1,4.8781
8/28/2011,2,4.3771
8/28/2011,3,5.0571
8/28/2011,4,2.7334
8/28/2011,5,3.6495
8/28/2011,6,2.8441
8/28/2011,7,1.7603
8/28/2011,8,2.2749
8/28/2011,9,1.7901
8/28/2011,10,2.4096
8/28/2011,11,3.6635
8/28/2011,12,4.1906
8/28/2011,13,4.7788
8/28/2011,14,5.5604
8/28/2011,15,8.1225
8/28/2011,16,6.5322
8/28/2011,17,8.4912
8/28/2011,18,4.4906
8/28/2011,19,2.5106
8/28/2011,20,1.1576
8/28/2011,21,3.0876
8/28/2011,22,1.9130
8/28/2011,23,3.0396
8/29/2011,0,2.8343
8/29/2011,1,2.4573
8/29/2011,2,1.6730
8/29/2011,3,1.1250
8/29/2011,4,2.7490
8/29/2011,5,2.6123
8/29/2011,6,2.4486
8/29/2011,7,2.1588
8/29/2011,8,2.1431
8/29/2011,9,2.0225
8/29/2011,10,2.8423
8/29/2011,11,1.7174
8/29/2011,12,3.4240
8/29/2011,13,2.5866
8/29/2011,14,3.9826
8/29/2011,15,5.9441
8/29/2011,16,8.3973
8/29/2011,17,6.3936
8/29/2011,18,3.7690
8/29/2011,19,4.1400
8/29/2011,20,4.7068
8/29/2011,21,4.6964
8/29/2011,22,5.6952
8/29/2011,23,3.7526
8/30/2011,0,4.8959
8/30/2011,1,6.6611
8/30/2011,2,-99999
8/30/2011,1,5.6334
8/30/2011,2,4.2743
8/30/2011,3,5.0689
8/30/2011,4,6.4432
8/30/2011,5,7.2745
8/30/2011,6,6.6627
8/30/2011,7,8.4711
8/30/2011,8,6.9400
8/30/2011,9,5.1908
8/30/2011,10,3.5723
8/30/2011,11,4.0747
8/30/2011,12,3.5915
8/30/2011,13,3.9495
8/30/2011,14,5.9121
8/30/2011,15,6.7580
8/30/2011,16,3.4826
8/30/2011,17,4.2842
8/30/2011,18,3.4164
8/30/2011,19,1.8640
8/30/2011,20,7.0882
8/30/2011,21,9.9298
8/30/2011,22,4.4571
8/30/2011,23,3.9731
8/31/2011,0,3.0152
8/31/2011,1,2.3212
8/31/2011,2,1.3623
8/31/2011,3,1.2890
8/31/2011,4,2.0665
8/31/2011,5,4.6692
8/31/2011,6,4.3136
8/31/2011,7,3.3112
8/31/2011,8,2.1681
8/31/2011,9,3.5830
8/31/2011,10,4.5774
8/31/2011,11,5.9602
8/31/2011,12,4.1086
8/31/2011,13,3.9643
8/31/2011,14,4.9089
8/31/2011,15,6.0261
8/31/2011,16,8.1624
8/31/2011,17,11.7338
8/31/2011,18,13.2567
8/31/2011,19,11.9959
8/31/2011,20,6.4734
8/31/2011,21,3.8941
8/31/2011,22,2.1735
8/31/2011,23,1.8841
9/1/2011,0,6.8884
9/1/2011,1,3.9929
9/1/2011,2,5.3669
9/1/2011,3,5.3314
9/1/2011,4,3.2975
9/1/2011,5,3.8216
9/1/2011,6,2.8879
9/1/2011,7,1.9558
9/1/2011,8,1.9425
9/1/2011,9,7.4431
9/1/2011,10,3.1374
9/1/2011,11,3.2207
9/1/2011,12,3.1985
9/1/2011,13,3.8186
9/1/2011,14,3.1016
9/1/2011,15,3.2803
9/1/2011,16,2.3390
9/1/2011,17,4.2605
9/1/2011,18,3.5715
9/1/2011,19,1.9454
9/1/2011,20,3.8325
9/1/2011,21,3.4445
9/1/2011,22,2.0845
9/1/2011,23,5.0854
9/2/2011,0,4.4577
9/2/2011,1,2.7922
9/2/2011,2,2.5618
9/2/2011,3,3.3007
9/2/2011,4,4.2319
9/2/2011,5,2.3748
9/2/2011,6,1.9608
9/2/2011,7,0.8348
9/2/2011,8,1.3792
9/2/2011,9,0.2681
9/2/2011,10,0.2681
9/2/2011,11,0.8624
9/2/2011,12,2.9068
9/2/2011,13,4.3560
9/2/2011,14,4.2443
9/2/2011,15,2.5720
9/2/2011,16,4.9468
9/2/2011,17,6.7743
9/2/2011,18,2.2208
9/2/2011,19,3.2982
9/2/2011,20,5.5151
9/2/2011,21,10.9962
9/2/2011,22,11.3296
9/2/2011,23,6.2155
9/3/2011,0,4.8496
9/3/2011,1,3.7600
9/3/2011,2,6.9613
9/3/2011,3,6.2063
9/3/2011,4,8.6861
9/3/2011,5,7.6981
9/3/2011,6,6.0656
9/3/2011,7,3.2819
9/3/2011,8,3.0994
9/3/2011,9,2.6321
9/3/2011,10,3.2788
9/3/2011,11,3.2417
9/3/2011,12,3.3913
9/3/2011,13,3.6962
9/3/2011,14,3.6313
9/3/2011,15,2.9539
9/3/2011,16,2.5507
9/3/2011,17,2.6336
9/3/2011,18,1.9532
9/3/2011,19,3.5364
9/3/2011,20,2.5079
9/3/2011,21,2.0947
9/3/2011,22,1.7412
9/3/2011,23,1.1234
9/4/2011,0,1.6774
9/4/2011,1,4.0198
9/4/2011,2,4.4444
9/4/2011,3,5.8138
9/4/2011,4,4.6944
9/4/2011,5,4.5895
9/4/2011,6,5.0782
9/4/2011,7,4.2964
9/4/2011,8,3.3418
9/4/2011,9,2.4790
9/4/2011,10,2.2363
9/4/2011,11,2.6901
9/4/2011,12,3.0556
9/4/2011,13,3.0061
9/4/2011,14,2.6760
9/4/2011,15,1.9434
9/4/2011,16,2.3121
9/4/2011,17,1.9044
9/4/2011,18,2.3474
9/4/2011,19,2.7577
9/4/2011,20,2.4694
9/4/2011,21,2.9771
9/4/2011,22,2.5264
9/4/2011,23,2.8122
9/5/2011,0,0.8648
9/5/2011,1,4.1271
9/5/2011,2,4.4431
9/5/2011,3,3.6749
9/5/2011,4,1.8262
9/5/2011,5,1.7266
9/5/2011,6,1.6576
9/5/2011,7,4.7676
9/5/2011,8,1.6186
9/5/2011,9,1.0636
9/5/2011,10,2.3404
9/5/2011,11,2.8017
9/5/2011,12,3.7275
9/5/2011,13,3.9767
9/5/2011,14,2.6716
9/5/2011,15,3.9561
9/5/2011,16,4.5138
9/5/2011,17,3.4658
9/5/2011,18,2.8549
9/5/2011,19,1.6344
9/5/2011,20,1.3585
9/5/2011,21,2.2040
9/5/2011,22,3.0407
9/5/2011,23,2.1761
9/6/2011,0,3.3045
9/6/2011,1,4.5393
9/6/2011,2,3.5752
9/6/2011,3,8.2266
9/6/2011,4,7.8451
9/6/2011,5,6.4396
9/6/2011,6,4.6025
9/6/2011,7,2.9139
9/6/2011,8,2.2298
9/6/2011,9,1.2871
